id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17291753|btcusd  |Bitcoin Bulls Are Safe Despite Lack In Momentum Above $10.5K: Here's Why  NewsBTC                   |2020-09-11 06:06:46|www.newsbtc.com               |
17291491|ltcusd  |Litecoin Price Analysis: Price movement remains sluggish, despite high network activity             |2020-09-11 06:00:00|www.fxstreet.com              |
17291500|iotausd |Tony Norman: 190,000 lives later, the Liar-in-Chief has a moment of truth                           |2020-09-11 06:00:00|www.post-gazette.com          |
17291518|euraud  |What Is The Future For The Australian Dollar: AUD/USD (AUD=X) - Live Trading News                   |2020-09-11 05:58:00|www.livetradingnews.com       |
17291892|dj30#   |Dow jumped Wed as Trump may continue tariff China rather than real decoupling                       |2020-09-11 05:58:00|www.iforex.in                 |
17291498|eurgbp  |When are the UK data releases and how could they affect GBP/USD?                                    |2020-09-11 05:52:00|www.fxstreet.com              |
17291495|eurusd  |A positive bias returns to EURUSD and EURCHF                                                        |2020-09-11 05:50:00|www.cityindex.co.uk           |
17291589|euraud  |AUD/USD Forex Technical Analysis - Strengthens Over .7275, Weakens Under .7242                      |2020-09-11 05:45:00|www.fxempire.com              |
17291441|euraud  |AUD/USD forecast to 0.80 (multi-year time horizon) - ForexLive                                      |2020-09-11 05:44:01|www.forexlive.com             |
17291502|btcusd  |Community-Funded Bitcoin Awareness Campaign Unveiled in Hong Kong                                   |2020-09-11 05:25:00|www.nasdaq.com                |
17291953|eurgbp  |GBPUSD Tumbles Over 1.5% Against The Dollar  Action Forex                                           |2020-09-11 05:22:00|www.actionforex.com           |
17291466|oil#    |Mitsui O.S.K. to spend 1 bil. yen for Mauritius oil cleanup                                         |2020-09-11 05:21:44|english.kyodonews.net         |
17291357|iotausd |Letter to the Editor: COVID-19 pandemic (9/10/20) - Spencer Daily Reporter                          |2020-09-11 05:06:37|www.spencerdailyreporter.com  |
17291356|us500#  |ASX regains ground but still in the red - The Australian                                            |2020-09-11 04:57:00|www.theaustralian.com.au      |
17291372|eurgbp  |S&P 500 Seeks Trend and GBPUSD Has It Spades for Friday Trade                                       |2020-09-11 04:56:04|www.dailyfx.com               |
17291304|jap225# |Dow Jones May Lead Hang Seng, Nikkei 225 lower Post ECB Disappointment                              |2020-09-11 04:02:20|www.dailyfx.com               |
17291299|xrpusd  |Reflecting on ripple effects, finding hope in Out of Shadows event                                  |2020-09-11 04:00:00|www.thecourier.com.au         |
17291486|ltcusd  |Litecoin (LTC) Up $0.26 in Last 4 Hours, Started Today Up 1.78%; in a Downtrend Over Past 14 Days - |2020-09-11 03:36:00|www.cfdtrading.com            |
17291483|xrpusd  |Ripple (XRP) Up $0.0013 On 4 Hour Chart, Entered Today Up 1.67%; in a Downtrend Over Past 14 Days - |2020-09-11 03:36:00|www.cfdtrading.com            |
17291798|btcusd  |Defi Project Yfdex.Finance Vanishes With $20M Investors' Funds Just Two Days After Launch  News Bit |2020-09-11 03:30:42|news.bitcoin.com              |
17291579|us100#  |Pope Francis' team joins up with star athletes like Ronaldo to say: 'We all run together'           |2020-09-11 03:30:00|www.sightmagazine.com.au      |
17291762|oil#    |Williston drone program to help agriculture and oil companies coming in 2021                        |2020-09-11 03:25:00|www.kxnet.com                 |
17291358|ltcusd  |Google dev explains how XRP, Cardano, and other altcoins have multi-billion-dollar valuations  Cryp |2020-09-11 03:12:59|cryptoslate.com               |
17291277|jap225# |Coronavirus latest: US blasts China-owned Smithfield for infections                                 |2020-09-11 03:09:00|asia.nikkei.com               |
17291669|ltcusd  |The Crypto Daily - Movers and Shakers - September 11th, 2020                                        |2020-09-11 03:01:44|www.fxempire.com              |
17291477|xauusd  |Gold (XAUUSD) Up $7.41 in Last 4 Hours, And A Link About Silver; Crosses 20 Day Moving Average - CFD|2020-09-11 02:57:00|www.cfdtrading.com            |
17291734|xagusd  |Silver (XAGUSD) Down $0.1 Over Past 4 Hours, And A Link About Steve; Entered Today Down 0.39% - CFDT|2020-09-11 02:57:00|www.cfdtrading.com            |
17291485|xagusd  |Silver (XAGUSD) Down $0.1 Over Past 4 Hours, And A Story About Brant; Entered Today Down 0.39% - CFD|2020-09-11 02:57:00|www.cfdtrading.com            |
17291328|oil#    |Oil and gas company opposed to nuke site near Carlsbad excluded from federal proceedings            |2020-09-11 02:53:50|www.currentargus.com          |
17291312|us100#  |Reality Star Says Suicide Attempt Was Over Reality TV Exploitation                                  |2020-09-11 02:50:00|heavy.com                     |
17291652|oil#    |Oil discharge from Cobb plant fire closes Coweta Riverside Park                                     |2020-09-11 02:34:51|times-herald.com              |
17291509|eurusd  |EUR/USD Up 6 Pips On Hourly Chart, 6 Day Down Streak Ended; in an Uptrend Over Past 90 Days - CFDTra|2020-09-11 02:33:00|www.cfdtrading.com            |
17291520|usdjpy  |USD/JPY Up 2 Pips Over Past Hour; Breaks Above 20 Day Average - CFDTrading                          |2020-09-11 02:33:00|www.cfdtrading.com            |
17291494|euraud  |AUD/USD Up 7 Pips in Last Hour, 2 Day Down Streak Snapped; Breaks Above 20 Day Average - CFDTrading |2020-09-11 02:33:00|www.cfdtrading.com            |
17291512|eurgbp  |GBP/USD Up 13 Pips in Last Hour, 5 Day Down Streak Snapped; in an Uptrend Over Past 90 Days - CFDTra|2020-09-11 02:33:00|www.cfdtrading.com            |
17291497|usdcad  |USD/CAD Down 2 Pips On Hourly Chart, 2 Day Up Streak Ended; in a Downtrend Over Past 90 Days - CFDTr|2020-09-11 02:33:00|www.cfdtrading.com            |
17291216|us500#  |ASX opens sharply lower after Wall Street slide - The Australian                                    |2020-09-11 02:30:00|www.theaustralian.com.au      |
17291737|xrpusd  |'Fearless Voice Of Actress Has Caused Ripples': Kangana Ranaut Gets Support From Apex Saints' Body  |2020-09-11 02:22:00|swarajyamag.com               |
17291235|jap225# |Rio Tinto CEO to step down after Australia cave blast review                                        |2020-09-11 02:11:00|asia.nikkei.com               |
17291516|jap225# |NIKKEI 225 (NKY) Up $60.09 On 4 Hour Chart, Crosses 20 Day Moving Average; in an Uptrend Over Past 9|2020-09-11 02:04:00|www.cfdtrading.com            |
17291318|oil#    |Saudi Aramco Is Now Suffering The Consequences Of A Failed Oil Price War  OilPrice.com              |2020-09-11 02:00:00|oilprice.com                  |
17291578|ltcusd  |Cryptocurrencies Price Prediction: Litecoin, Binance & Aelf - Asian Wrap 11 Sep                     |2020-09-11 02:00:00|www.fxstreet.com              |
17291232|usdjpy  |USD/JPY: Depressed around 106.00 as risk dwindles                                                   |2020-09-11 02:00:00|www.fxstreet.com              |
17291221|xrpusd  |Top 3 Coins Price Prediction Bitcoin, Ethereum and Ripple: BTC has clear path to $11,258            |2020-09-11 01:55:00|www.fxstreet.com              |
17291126|usdcad  |USD/CAD Price Analysis: 1:3 R/R but setup, target 1.3300                                            |2020-09-11 01:52:00|www.fxstreet.com              |
17291511|usdcad  |USD/CAD Price Analysis: 1:3 R/R buy setup, target 1.3300                                            |2020-09-11 01:52:00|www.fxstreet.com              |
17291120|us100#  |Deformities linked to inbreeding found in California cougars                                        |2020-09-11 01:48:00|www.beaumontenterprise.com    |
17291569|us100#  |Deformities linked to inbreeding found in California cougars :: WRAL.com                            |2020-09-11 01:47:46|www.wral.com                  |
17291113|us100#  |Overseas leads point to sharp fall on the ASX on Friday                                             |2020-09-11 01:42:24|finfeed.com                   |
17291286|btcusd  |Bitcoin hashrate remains strong during monsoon season                                               |2020-09-11 01:34:23|cointelegraph.com             |
17291166|oil#    |U.S. Oil Company Hess Attempts To Load Crude From Libya Port  OilPrice.com                          |2020-09-11 01:30:00|oilprice.com                  |
17291577|oil#    |Montana's Forests: Where Oil and Wildlife Don't Mix                                                 |2020-09-11 01:28:50|www.nrdc.org                  |
17291168|oil#    |Two dozen N.J. elected officials urge Murphy to sue oil companies                                   |2020-09-11 01:26:00|www.nj.com                    |
17291482|btcusd  |Despite Warnings from Regulators, the Ethereum Fueled Pyramid Scheme Forsage Thrives  Bitcoin News  |2020-09-11 01:06:25|news.bitcoin.com              |
17291031|oil#    |With a New Pipeline in East Africa, an Oil Company Flouts France's Leadership on Climate            |2020-09-11 01:03:13|www.newyorker.com             |
17291206|btcusd  |Bitcoin price at risk of CME gap-fill unless $10.5K flips to support                                |2020-09-11 01:03:00|cointelegraph.com             |
17291045|us500#  |Rio Tinto tells Turquoise Hill to raise billions for Mongolia                                       |2020-09-11 00:59:00|www.afr.com                   |
17291394|oil#    |Pilot warned of engine oil issue just before Addison plane crash that killed 10 people              |2020-09-11 00:59:00|www.star-telegram.com         |
17291346|oil#    |Inexpensive, non-toxic nanofluid could be a game-changer for oil recovery: The nanofluid is made fro|2020-09-11 00:53:15|www.sciencedaily.com          |
17291217|german30|European Equities: A Quiet Calendar Leaves the Majors in the Hands of the US.. - FX Empire          |2020-09-11 00:52:10|www.fxempire.com              |
17291135|german30|European Equities: A Quiet Calendar Leaves the Majors in the Hands of the U.S...                    |2020-09-11 00:52:10|www.fxempire.com              |
17291172|oil#    |Storm damage at U.S. oil reserve site limited to support infrastructure: DOE                        |2020-09-11 00:43:00|www.reuters.com               |
17291084|oil#    |Delaware Joins List of States and Localities Suing Big Oil                                          |2020-09-11 00:34:00|www.usnews.com                |
17291234|eurgbp  |GBP/USD Slammed by Brexit Drama, Dollar-Yen Eyes Inflation Data                                     |2020-09-11 00:33:42|www.dailyfx.com               |
17291054|xrpusd  |Dietary changes could produce big offsets to carbon emissions - Science Daily                       |2020-09-11 00:31:45|www.sciencedaily.com          |
17291501|oil#    |Oil Major BP Makes First Ever Move In Offshore Wind Energy  OilPrice.com                            |2020-09-11 00:30:00|oilprice.com                  |
17291048|xrpusd  |Classes Resuming Have Ripple Effect on Businesses and Working Parents  JD Supra                     |2020-09-11 00:22:37|www.jdsupra.com               |
17291254|oil#    |S&P 500 Drops 60 Points on Volatile Day: Oil Stocks Fall Sharply, Apple Leads Tech Stocks Down Again|2020-09-11 00:21:40|www.fool.com                  |
17291329|oil#    |Oil patch insider: Not just 'No' but 'Hell No' on 1;well bonding levels remain high - September 13, |2020-09-11 00:14:23|www.petroleumnews.com         |
17291435|us500#  |ASX to dive as NSW Premier puts Nationals on notice                                                 |2020-09-11 00:07:00|au.finance.yahoo.com          |
17291228|us100#  |China's recovery 'underestimated' as iron ore imports continue at record levels - Stockhead         |2020-09-11 00:05:00|stockhead.com.au              |
17291429|oil#    |Retreating Oil Prices Force OPEC+ To Reconsider Easing Cuts  OilPrice.com                           |2020-09-11 00:00:00|oilprice.com                  |
17291354|oil#    |Retreating Oil Prices Force OPEC To Reconsider Easing Cuts - OilPrice.com                           |2020-09-11 00:00:00|oilprice.com                  |
17291019|xrpusd  |Choices Women's Center director notes 'ripple effect' of actions                                    |2020-09-11 00:00:00|fredericksburg.com            |
17291043|btcusd  |Polk store owner prevents Bitcoin scheme, another victim loses $1,500                               |2020-09-10 23:48:00|www.wfla.com                  |
17291402|oil#    |Carbon capture and sequestration: Can Big Oil save money and the environment?                       |2020-09-10 23:36:16|neworleanscitybusiness.com    |
17290966|us100#  |Mike's Minute: Labour proving they only care about ideology                                         |2020-09-10 23:36:00|www.newstalkzb.co.nz          |
17290989|oil#    |Hurricane Laura's Brutal Aftermath: 280,000 Without Clean Water, Oil Spills, Swarms Of Mosquitoes Ki|2020-09-10 23:35:00|www.forbes.com                |
17291331|oil#    |City of Charleston Sues 24 Oil and Pipeline Firms 'Directly Responsible' for Chronic Floods         |2020-09-10 23:30:00|earther.gizmodo.com           |
17291431|german30|DAX 30 Index Could Come Under Pressure as ECB Moves Into Focus - Currency Live                      |2020-09-10 23:29:00|currencylive.com              |
17290944|german30|DAX 30 Index Could Come Under Pressure as ECB Moves Into Focus                                      |2020-09-10 23:29:00|currencylive.com              |
17291401|oil#    |French oil firm displaced 12,000 in Uganda, Tanzania                                                |2020-09-10 23:10:52|www.aa.com.tr                 |
17291242|oil#    |Cleanup of oil spill continues on Buffalo River                                                     |2020-09-10 23:07:26|buffalonews.com               |
17290821|xauusd  |Gold Price Analysis: XAU/USD fell into the red on Thursday                                          |2020-09-10 23:04:00|www.fxstreet.com              |
17291104|xauusd  |Gold Price Analysis: XAU/USD fell into the red on Thursday, eyes on the FOMC                        |2020-09-10 23:04:00|www.fxstreet.com              |
17291167|oil#    |Why We Still Can’t Stop Oil Spills From Damaging the Environment - Bloomberg                        |2020-09-10 23:00:00|www.bloomberg.com             |
17290993|oil#    |OIL FUTURES: Product prices slip as US gasoline demand plumbs 2-month lows - S&P Global             |2020-09-10 23:00:00|www.spglobal.com              |
17291309|oil#    |Big Oil should pay for climate change damage, Delaware lawsuit says                                 |2020-09-10 22:59:29|whyy.org                      |
17291453|oil#    |Extraction Oil & Gas attracts M&A interest, possibly a Colorado-based suitor - Denver Business Journ|2020-09-10 22:57:00|www.bizjournals.com           |
17290997|oil#    |Oil is in the Chattahoochee after Smyrna power plant fire                                           |2020-09-10 22:53:00|www.mdjonline.com             |
17290892|oil#    |Seismic company drops out of oil-search process                                                     |2020-09-10 22:52:46|www.southernenvironment.org   |
17291384|oil#    |Northern Oil and Gas, Inc. Announces First Acquisition in the Delaware Basin, Operations Update     |2020-09-10 22:47:00|www.businesswire.com          |
17290890|oil#    |Judge in SC wants explanation of Trump's contradictory orders on offshore oil drilling              |2020-09-10 22:43:55|www.postandcourier.com        |
17290962|eurgbp  |GBPUSD tumbles over 1.5% against the dollar                                                         |2020-09-10 22:42:00|www.cityindex.co.uk           |
17291461|oil#    |Equities slide, bonds rally as tech rebound stalls; oil slips                                       |2020-09-10 22:37:30|www.reuters.com               |
17290968|btcusd  |Market Wrap: Bitcoin Hits $10.4K; Ether Balances on Exchanges Fall to 7-Month Low                   |2020-09-10 22:36:00|finance.yahoo.com             |
17290847|euraud  |AUD/USD Forecast: Holding On To Its Neutral Stance                                                  |2020-09-10 22:34:40|www.benzinga.com              |
17291320|oil#    |Colorado Regulators Want Oil Wells Much Further Away From Homes, Schools  OilPrice.com              |2020-09-10 22:30:00|oilprice.com                  |
17291087|oil#    |Trump Hints At Saudi Participation In UAE,-Israel Peace Deal  OilPrice.com                          |2020-09-10 22:30:00|oilprice.com                  |
17291158|oil#    |U.S. Consumer Spending On Energy Grew Before The Pandemic  OilPrice.com                             |2020-09-10 22:30:00|oilprice.com                  |
17290907|oil#    |Tanker Salvage Begins as Sri Lanka Battles Oil Slick                                                |2020-09-10 22:29:47|www.courthousenews.com        |
17290946|eurusd  |EUR/USD Forecast: Capped By Relevant Fibonacci Resistance Level At 1.1850                           |2020-09-10 22:28:54|www.benzinga.com              |
17290844|btcusd  |Privacy Startup Nym Will Pay You in Bitcoin to Run Its Mixnet - CoinDesk                            |2020-09-10 22:28:24|www.coindesk.com              |
17290878|us500#  |ASX to open lower after Wall Street slide - The Australian                                          |2020-09-10 22:26:00|www.theaustralian.com.au      |
17291230|oil#    |Pacific Coast Oil Trust Announces There Will Be No September Cash Distribution                      |2020-09-10 22:15:00|www.businesswire.com          |
17290893|oil#    |SC Chamber of Commerce has 'deep concern' for Charleston lawsuit targeting 'Big Oil'                |2020-09-10 22:07:40|www.postandcourier.com        |
17290927|btcusd  |Forex Today: ECB, Brexit spurred volatility, dollar remains king                                    |2020-09-10 22:07:00|www.fxstreet.com              |
17290900|oil#    |State considers asking Alaska Supreme Court for second look at oil credit decision                  |2020-09-10 22:04:54|www.adn.com                   |
17290963|ethusd  |Cryptocurrency Market News: Ethereum bounces back up to $380 but could face difficulties            |2020-09-10 22:02:00|www.fxstreet.com              |
17290903|oil#    |Which Oil Major Is Winning The Race To Net Zero Emissions?  OilPrice.com                            |2020-09-10 22:00:00|oilprice.com                  |
17291129|btcusd  |Bitcoin's $12.5K pump didn't do much to impress Peter Brandt                                        |2020-09-10 21:54:56|cointelegraph.com             |
17291240|jap225# |Nikkei: Nikkei ends higher on upbeat machinery orders, US tech rebound - Latest News - Up News Info |2020-09-10 21:53:00|upnewsinfo.com                |
17291195|btcusd  |On-chain data signals increasing Bitcoin activity - But there's a catch                             |2020-09-10 21:48:00|cointelegraph.com             |
17290791|oil#    |Feds to study impacts of potential oil and gas lease sale in Alaska's Cook Inlet - Alaska Public Med|2020-09-10 21:43:00|www.alaskapublic.org          |
17290825|btcusd  |Who owns more Bitcoin: Winklevoss Twins, Mt. Gox or Plus Token Scammers?                            |2020-09-10 21:36:53|cointelegraph.com             |
17290772|xrpusd  |11 things to do this weekend: Virtual talks, wellness workshops, more                               |2020-09-10 21:34:25|www.colorado.edu              |
17290803|oil#    |Greenpeace blocks tanker from delivering oil to Swedish refinery                                    |2020-09-10 21:33:00|www.reuters.com               |
17291308|btcusd  |Mastercard Launches Digital Currency Testing Platform for Central Banks  News Bitcoin News          |2020-09-10 21:32:24|news.bitcoin.com              |
17290832|oil#    |Even Wealthy Gulf Countries Hit by Falling Oil Prices, Continuing COVID Crisis                      |2020-09-10 21:12:12|www.voanews.com               |
17290608|xauusd  |Gold Price News and Forecast: XAU/USD key resistance still remains intact at $1992.48 per troy ounce|2020-09-10 21:06:00|www.fxstreet.com              |
17291127|eurgbp  |Pound Sterling Price News and Forecast: GBP/USD is under heavy selling pressure                     |2020-09-10 21:00:00|www.fxstreet.com              |
17290779|xrpusd  |What is Stellar?                                                                                    |2020-09-10 20:50:50|kalkinemedia.com              |
17290661|us100#  |Several states say they have burned through Trump's $300 weekly unemployment benefit after just 6 we|2020-09-10 20:42:26|www.businessinsider.com.au    |
17290801|oil#    |Delaware sues major oil companies over climate change                                               |2020-09-10 20:41:11|thehill.com                   |
17290881|oil#    |Oil futures post a loss as U.S. crude supplies climb                                                |2020-09-10 20:39:00|www.marketwatch.com           |
17290628|us100#  |Chief of UPD comments on burglaries at the Flats                                                    |2020-09-10 20:36:43|unfspinnaker.com              |
17291081|oil#    |MFA Oil buys propane assets of Simmons Foods                                                        |2020-09-10 20:35:31|www.lpgasmagazine.com         |
17290694|oil#    |Feds to study impacts of potential Cook Inlet oil and gas lease sale                                |2020-09-10 20:35:09|www.ktoo.org                  |
17290794|oil#    |Two lawsuits filed against Trump's plan to open oil and gas drilling in Alaska's Arctic refuge      |2020-09-10 20:32:50|www.foxnews.com               |
17290659|usdjpy  |USD/JPY Price Analysis: Still sideways for now but the price is reaching the pattern apex           |2020-09-10 20:31:00|www.fxstreet.com              |
17290603|btcusd  |Bitcoin Rallies as CNBC's Jim Cramer Plans to Invest                                                |2020-09-10 20:30:15|www.ccn.com                   |
17290678|eurgbp  |GBP/USD IG Client Sentiment: Our data shows traders are now net-long GBP/USD for the first time sinc|2020-09-10 20:24:34|www.dailyfx.com               |
17290600|iotausd |IOTA Research Status Update - September 2020 - Coin News 24/7  All Crypto news sorted for all Coins |2020-09-10 20:22:29|coinnews247.com               |
17290641|german30|Euro rises as Brexit row batters pound further - Gulf Times                                         |2020-09-10 20:21:00|www.gulf-times.com            |
17290613|us500#  |US Democrats block coronavirus aid bill                                                             |2020-09-10 20:21:00|au.news.yahoo.com             |
17290681|eurgbp  |GBP/USD smashed to pieces to fresh daily lows in the Brexit plot twist                              |2020-09-10 20:17:00|www.fxstreet.com              |
17290615|xrpusd  |Ripple Accuses Youtube Of Blindness Against XRP Scams - Somag News                                  |2020-09-10 20:11:00|www.somagnews.com             |
17290753|euraud  |AUD/USD retreats below 0.7300 on DXY rebound                                                        |2020-09-10 20:10:00|www.fxstreet.com              |
17290949|btcusd  |Square Aims to Stop Patent Trolls From Killing 'Bitcoin Adoption' - Decrypt                         |2020-09-10 20:06:00|decrypt.co                    |
17290544|ethusd  |LEVERJ and Brave New Coin Partner to Launch First Scalable Decentralised Derivatives Exchange       |2020-09-10 20:01:00|thefintechtimes.com           |
17290682|oil#    |IoT in the North American Oil & Gas Industry, Forecast to 2025 by Industry Stream, Solution, Applica|2020-09-10 20:00:00|www.prnewswire.com            |
17290653|iotausd |Review  Nolan masters in blockbusters and headaches with 'Tenet'                                    |2020-09-10 19:46:00|www.hometownsource.com        |
17290509|us500#  |Democrats block slimmed-down GOP stimulus plan which extends federal unemployment benefits but leave|2020-09-10 19:40:10|www.businessinsider.com.au    |
17290554|usdcad  |Pound-Canadian Dollar Rate Tumbles to Two-month Lows as Loonie's Wobble Not Enough to Keep Sterling |2020-09-10 19:38:00|www.poundsterlinglive.com     |
17290575|oil#    |EPA Final Rules Amend Greenhouse Gas Emissions Standards for Oil and Gas Industry  The Legal Intell |2020-09-10 19:34:08|www.law.com                   |
17290578|oil#    |Inexpensive, non-toxic nanofluid could be a game-changer for oil recovery                           |2020-09-10 19:33:18|www.eurekalert.org            |
17290506|us100#  |Ubisoft Says It Will Donate To NAACP After Using Black Lives Matter Imagery To Depict Terrorist Grou|2020-09-10 19:32:00|www.kotaku.com.au             |
17290614|btcusd  |Pomp claims he convinced Jim Cramer to buy Bitcoin                                                  |2020-09-10 19:24:00|cointelegraph.com             |
17291170|oil#    |Communities 'left out' as oil pipeline project set to get underway in East Africa - Successful Farmi|2020-09-10 19:20:14|www.agriculture.com           |
17290558|us500#  |Call For Inorganic Expansion To Record A CAGR Of 6.5% In The Uveitis Market Between 2024 - Owned    |2020-09-10 19:17:00|primefeed.in                  |
17290739|xrpusd  |Notre Dame head coach Brian Kelly says there was concern of 'ripple effect' following B1G decision  |2020-09-10 19:06:08|saturdaytradition.com         |
17290676|oil#    |Oil Futures Slide as Product Demand Softens, Crude Builds                                           |2020-09-10 19:04:00|www.dtnpf.com                 |
17291070|oil#    |Oil Futures Losses Deepen Thursday                                                                  |2020-09-10 19:04:00|www.dtnpf.com                 |
17290502|oil#    |Volatility in oil and gold may offer more opportunity than risk                                     |2020-09-10 19:03:00|www.marketwatch.com           |
17290546|xrpusd  |Ripple Labs Files Opposition to YouTube's Motion to Dismiss - Tech                                  |2020-09-10 19:02:00|lawstreetmedia.com            |
17290670|oil#    |Is This South America's Next Oil Drilling Hotspot?  OilPrice.com                                    |2020-09-10 19:00:00|oilprice.com                  |
17290692|oil#    |Use Sour Cream Instead of Oil for a Creamier Salad Dressing                                         |2020-09-10 19:00:00|skillet.lifehacker.com        |
17290645|oil#    |Asian markets seen firmer after Wall Street turns positive                                          |2020-09-10 18:52:00|www.reuters.com               |
17290529|oil#    |Stocks struggle after tech reboot, euro in ECB crosshairs                                           |2020-09-10 18:52:00|www.reuters.com               |
17290518|us100#  |Temasek is a Cornerstone Investor in Water Tech Fund                                                |2020-09-10 18:47:02|www.swfinstitute.org          |
17290581|oil#    |News Analysis: Egypt's ambitious plan to achieve oil self-sufficiency within reach: analysts - Xinhu|2020-09-10 18:43:27|www.xinhuanet.com             |
17290426|iotausd |Bengalis soft target of BJP, Rhea Chakraborty''s arrest proof of it: Pol parties                    |2020-09-10 18:42:43|www.outlookindia.com          |
17290577|oil#    |Guest Commentary: California's oil, natural gas contribute enormously to economy                    |2020-09-10 18:30:00|hanfordsentinel.com           |
17290429|usdcad  |USD/CAD Daily Forecast - Canadian Dollar Loses Some Ground After Yesterday&#039;s Move              |2020-09-10 18:23:42|www.fxempire.com              |
17290379|xrpusd  |Blockchain Bites: Ripple's Case, SushiSwap's Migration, Ether's Bears - CoinDesk                    |2020-09-10 18:22:33|www.coindesk.com              |
17290456|oil#    |Insight from Washington: US oil policy at stake in November presidential election                   |2020-09-10 18:14:58|www.spglobal.com              |
17290409|jap225# |Amnesty urges Kirin and Posco to cut ties with Myanmar partner                                      |2020-09-10 18:06:00|asia.nikkei.com               |
17290279|xrpusd  |Suicide the Ripple Effect: The Embodiment of Hope - The Trinity Tripod                              |2020-09-10 18:03:22|tripod.domains.trincoll.edu   |
17290465|oil#    |Metal additively manufactured part delivered by drone to offshore oil platform                      |2020-09-10 18:02:51|www.metal-am.com              |
17290580|oil#    |Metal additively manufactured part delivered by drone to offshore oil platform - Metal Additive Manu|2020-09-10 18:02:51|www.metal-am.com              |
17290455|btcusd  |Bitcoin News Roundup for Sept. 10, 2020 - CoinDesk                                                  |2020-09-10 18:00:46|www.coindesk.com              |
17290783|oil#    |Baghdad Asks Kurdistan To Cut Oil Production  OilPrice.com                                          |2020-09-10 18:00:00|oilprice.com                  |
17290671|btcusd  |Japan showing growing demand for Bitcoin online gambling - CalvinAyre.com                           |2020-09-10 17:59:00|calvinayre.com                |
17290333|oil#    |What Homeowners in Maryland Need to Know About Heating Oil - MarylandReporter.com                   |2020-09-10 17:57:54|marylandreporter.com          |
17290657|eurusd  |EURUSD Forecast: EUR/USD Jumps as ECB Appears Unphased by Strong Euro                               |2020-09-10 17:37:15|www.dailyfx.com               |
17290490|oil#    |Oil prices resume slump ahead of EIA weekly inventory report                                        |2020-09-10 17:36:00|www.marketwatch.com           |
17290281|ftse100#|Pound hits six-month low against euro as EU issues ultimatum                                        |2020-09-10 17:35:08|www.telegraph.co.uk           |
17290876|ftse100#|Morrisons rings up share losses after pandemic hits profits                                         |2020-09-10 17:35:00|www.belfasttelegraph.co.uk    |
17290345|xrpusd  |&#039;It stinks,&#039; says Baker of dislocation caused by virus                                    |2020-09-10 17:33:28|www.dotnews.com               |
17290978|oil#    |Latin America's Is Emerging As A Renewable Energy Powerhouse  OilPrice.com                          |2020-09-10 17:30:00|oilprice.com                  |
17290683|oil#    |BP, Major Wall Street Banks Want Carbon Pricing Policy In U.S.  OilPrice.com                        |2020-09-10 17:30:00|oilprice.com                  |
17290353|oil#    |Nigeria Plans Giving Up Controlling Stake In All Oil Refineries  OilPrice.com                       |2020-09-10 17:30:00|oilprice.com                  |
17290438|us500#  |Build your brand in 2020: Digital advertising solutions that work best in Kenya                     |2020-09-10 17:29:00|www.tuko.co.ke                |
17290690|oil#    |Libya's NOC says armed group entered Sharara oil field on Sunday, one person killed                 |2020-09-10 17:10:00|www.reuters.com               |
17290395|oil#    |Surprise Crude Build Forces Oil Prices Lower  OilPrice.com                                          |2020-09-10 17:08:00|oilprice.com                  |
17290219|iotausd |Euro Roundup: EU vows to hold COVID vaccine firms liable for side effects                           |2020-09-10 17:02:49|www.raps.org                  |
17290232|usdcad  |USD/CAD - Canadian Dollar Ignores Benign BoC                                                        |2020-09-10 16:59:06|www.baystreet.ca              |
17290174|jap225# |Microsoft helps Vietnam fight hackers amid US-China cloud rivalry                                   |2020-09-10 16:52:00|asia.nikkei.com               |
17290226|usdcad  |USD/CAD turns higher as dollar bid creeps in                                                        |2020-09-10 16:47:41|www.forexlive.com             |
17290882|eurgbp  |EUR/USD calm ahead of ECB, as GBP/USD rebounds slightly and USD/JPY ticks down                      |2020-09-10 16:46:45|www.ig.com                    |
17290664|oil#    |Russia's Rosneft starts its first solo hard-to-recover oil project                                  |2020-09-10 16:38:00|www.reuters.com               |
17290862|euraud  |AUD/USD climbs to fresh weekly highs above 0.7300 on broad USD weakness                             |2020-09-10 16:30:00|www.fxstreet.com              |
17290196|iotausd |Tablighi Jamaat: Court seeks police reply on 35 foreigners'' pleas against framing of charges       |2020-09-10 16:23:12|www.outlookindia.com          |
17290168|oil#    |Asian stock markets gain following tech bounce, euro waits for ECB                                  |2020-09-10 16:22:00|www.reuters.com               |
17290212|german30|Mid-Morning Market Update: Markets Open Higher; RH Tops Q2 Expectations                             |2020-09-10 16:20:18|www.benzinga.com              |
17290228|ethusd  |ETH/USD Higher After Support Emerges at 362.88 Again: Sally Ho's Technical Analysis 10 September 202|2020-09-10 16:20:05|cryptodaily.co.uk             |
17290209|euraud  |AUD/USD technical analysis: closely watching 0.7280                                                 |2020-09-10 16:18:48|capital.com                   |
17290460|oil#    |Oil and gas majors necessary to climate change mitigation drive - IEA chief                         |2020-09-10 16:15:17|www.icis.com                  |
17290273|btcusd  |Eterbase Wants to Stop Hacked Bitcoin From Getting Away - Decrypt                                   |2020-09-10 16:14:00|decrypt.co                    |
17290883|ftse100#|FTSE 100 movers: Housebuilders rally on RICS survey; Morrisons falls                                |2020-09-10 16:13:16|www.sharecast.com             |
